Season,GameID,Date,Game,Player,PlayerID,Gm#,Team,Is_Home,Opp,PTS,REB,AST,STL,BLK,TOV,MP,OffREB,DefREB,FG,FGA,3P,3PA,FT,FTA,PF,BLK_STL,REB_AST,PTS_AST,PTS_REB,PTS_REB_AST,FANTASY
2023-24,202401050IND,1/5/2024,IND vs ATL,Jalen Johnson,johnsja05,20,ATL,0,IND,12,8,3,1,0,0,29.03333333,1,7,5,11,1,4,1,1,1,1,11,15,20,23,29.1
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Jaren Jackson Jr.,jacksja02,35,MEM,0,LAL,31,9,1,0,3,3,29.5,0,9,11,14,5,6,4,4,5,3,10,32,40,41,49.3
2023-24,202401050PHI,1/5/2024,PHI vs NYK,Josh Hart,hartjo01,35,NYK,0,PHI,10,15,6,0,1,2,29.58333333,3,12,4,7,0,2,2,2,2,1,21,16,25,31,38
2023-24,202401050NOP,1/5/2024,NOP vs LAC,Kawhi Leonard,leonaka01,30,LAC,0,NOP,19,9,2,1,1,2,29.58333333,2,7,7,15,2,4,3,4,1,2,11,21,28,30,36.8
2023-24,202401050NOP,1/5/2024,NOP vs LAC,Paul George,georgpa01,32,LAC,0,NOP,24,7,1,0,1,2,29.65,0,7,9,15,6,10,0,0,2,1,8,25,31,32,34.9
2023-24,202401050HOU,1/5/2024,HOU vs MIN,Jaden McDaniels,mcdanja02,24,MIN,0,HOU,16,3,0,1,0,0,29.78333333,0,3,7,10,2,3,0,0,1,1,3,16,19,19,22.6
2023-24,202401050CHI,1/5/2024,CHI vs CHO,Zach LaVine,lavinza01,19,CHI,1,CHO,15,5,4,0,0,2,29.91666667,0,5,6,11,1,5,2,3,1,0,9,19,20,24,25
2023-24,202401050IND,1/5/2024,IND vs ATL,Saddiq Bey,beysa01,34,ATL,0,IND,9,4,2,0,0,1,30.1,3,1,2,7,1,6,4,4,1,0,6,11,13,15,15.8
2023-24,202401050PHI,1/5/2024,PHI vs NYK,Julius Randle,randlju01,35,NYK,0,PHI,8,7,5,1,1,4,30.1,0,7,1,11,0,3,6,6,3,2,12,13,15,20,25.9
2023-24,202401050CLE,1/5/2024,CLE vs WAS,Max Strus,strusma01,35,CLE,1,WAS,9,5,3,0,0,3,30.15,0,5,4,6,1,3,0,0,1,0,8,12,14,17,16.5
2023-24,202401050NOP,1/5/2024,NOP vs LAC,Brandon Ingram,ingrabr01,33,NOP,1,LAC,12,1,4,0,0,2,30.46666667,0,1,3,9,0,1,6,7,2,0,5,16,13,17,17.2
2023-24,202401050HOU,1/5/2024,HOU vs MIN,Jalen Green,greenja05,33,HOU,1,MIN,20,5,2,0,0,2,30.7,1,4,7,16,4,8,2,4,1,0,7,22,25,27,27
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Trevelin Queen,queentr01,3,ORL,0,DEN,5,5,2,2,1,0,30.75,1,4,2,4,0,1,1,1,4,3,7,7,10,12,23
2023-24,202401050GSW,1/5/2024,GSW vs DET,Stephen Curry,curryst01,33,GSW,1,DET,26,6,4,1,1,4,30.93333333,0,6,7,19,4,12,8,9,0,2,10,30,32,36,41.2
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Michael Porter Jr.,portemi01,37,DEN,1,ORL,22,3,1,2,0,0,30.95,0,3,9,14,4,6,0,0,2,2,4,23,25,26,33.1
2023-24,202401050HOU,1/5/2024,HOU vs MIN,Fred VanVleet,vanvlfr01,32,HOU,1,MIN,7,1,8,1,1,1,30.96666667,0,1,2,9,2,5,1,1,0,2,9,15,8,16,25.2
2023-24,202401050PHI,1/5/2024,PHI vs NYK,Kelly Oubre Jr.,oubreke01,23,PHI,1,NYK,15,7,1,0,3,3,30.98333333,2,5,6,12,3,6,0,0,2,3,8,16,22,23,30.9
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Cole Anthony,anthoco01,34,ORL,0,DEN,23,2,4,1,0,3,31.03333333,0,2,8,15,3,8,4,4,2,1,6,27,25,29,31.4
2023-24,202401050NOP,1/5/2024,NOP vs LAC,CJ McCollum,mccolcj01,23,NOP,1,LAC,12,6,3,1,0,1,31.18333333,1,5,4,13,4,9,0,0,3,1,9,15,18,21,25.7
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Bismack Biyombo,biyombi01,28,MEM,0,LAL,6,10,1,0,0,2,31.25,1,9,3,3,0,0,0,0,2,0,11,7,16,17,17.5
2023-24,202401050HOU,1/5/2024,HOU vs MIN,Karl-Anthony Towns,townska01,33,MIN,0,HOU,22,8,6,0,1,4,31.33333333,2,6,8,17,1,4,5,5,2,1,14,28,30,36,39.6
2023-24,202401050SAC,1/5/2024,SAC vs TOR,Malik Monk,monkma01,33,SAC,1,TOR,15,1,9,1,0,1,31.9,0,1,6,16,3,9,0,1,4,1,10,24,16,25,31.7
2023-24,202401050SAC,1/5/2024,SAC vs TOR,Dennis Schroder,schrode01,35,TOR,0,SAC,18,2,3,1,1,0,31.9,1,1,7,11,0,4,4,5,1,2,5,21,20,23,30.9
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Cam Reddish,reddica01,30,LAL,1,MEM,8,2,0,1,0,0,32,1,1,3,8,2,3,0,0,0,1,2,8,10,10,13.4
2023-24,202401050BRK,1/5/2024,BRK vs OKC,Cameron Johnson,johnsca02,28,BRK,1,OKC,9,3,2,1,0,0,32.13333333,1,2,3,15,3,10,0,0,4,1,5,11,12,14,18.6
2023-24,202401050PHI,1/5/2024,PHI vs NYK,Jalen Brunson,brunsja01,35,NYK,0,PHI,29,3,2,1,1,0,32.38333333,0,3,11,20,4,9,3,3,1,2,5,31,32,34,41.6
2023-24,202401050HOU,1/5/2024,HOU vs MIN,Jabari Smith Jr.,smithja05,32,HOU,1,MIN,16,9,2,0,0,4,32.41666667,1,8,6,13,3,5,1,2,3,0,11,18,25,27,25.8
2023-24,202401050DAL,1/5/2024,DAL vs POR,Jaden Hardy,hardyja02,31,DAL,1,POR,19,9,9,1,0,4,32.48333333,2,7,8,14,3,7,0,0,2,1,18,28,28,37,42.3
2023-24,202401050HOU,1/5/2024,HOU vs MIN,Anthony Edwards,edwaran01,31,MIN,0,HOU,24,3,5,2,0,5,32.55,0,3,8,17,2,5,6,6,2,2,8,29,27,32,36.1
2023-24,202401050GSW,1/5/2024,GSW vs DET,Jalen Duren,durenja01,20,DET,0,GSW,13,12,2,0,2,1,32.76666667,4,8,6,6,0,0,1,2,2,2,14,15,25,27,35.4
2023-24,202401050HOU,1/5/2024,HOU vs MIN,Rudy Gobert,goberru01,34,MIN,0,HOU,13,12,1,2,2,1,32.96666667,3,9,6,7,0,0,1,3,2,4,13,14,25,26,39.9
2023-24,202401050BRK,1/5/2024,BRK vs OKC,Spencer Dinwiddie,dinwisp01,34,BRK,1,OKC,23,3,4,0,1,2,33.03333333,0,3,7,12,3,7,6,6,3,1,7,27,26,30,33.6
2023-24,202401050DAL,1/5/2024,DAL vs POR,Scoot Henderson,hendesc01,25,POR,0,DAL,17,3,10,1,0,1,33.21666667,1,2,7,15,3,7,0,0,0,1,13,27,20,30,37.6
2023-24,202401050HOU,1/5/2024,HOU vs MIN,Alperen Sengun,sengual01,33,HOU,1,MIN,19,5,1,0,0,2,33.33333333,1,4,8,17,0,1,3,3,3,0,6,20,24,25,24.5
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Jamal Murray,murraja01,23,DEN,1,ORL,20,7,9,1,0,3,33.35,1,6,9,23,0,6,2,2,3,1,16,29,27,36,41.9
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Jalen Suggs,suggsja01,31,ORL,0,DEN,27,4,1,0,1,2,33.88333333,2,2,9,15,7,9,2,4,3,1,5,28,31,32,34.3
2023-24,202401050SAC,1/5/2024,SAC vs TOR,Harrison Barnes,barneha02,34,SAC,1,TOR,16,4,2,0,0,1,33.9,3,1,5,12,5,8,1,2,3,0,6,18,20,22,22.8
2023-24,202401050BRK,1/5/2024,BRK vs OKC,Nic Claxton,claxtni01,26,BRK,1,OKC,23,13,3,1,0,3,33.91666667,8,5,8,11,0,0,7,10,1,1,16,26,36,39,43.1
2023-24,202401050IND,1/5/2024,IND vs ATL,Dejounte Murray,murrade01,34,ATL,0,IND,30,1,2,0,0,1,34.33333333,0,1,13,19,2,3,2,2,0,0,3,32,31,33,33.2
2023-24,202401050SAC,1/5/2024,SAC vs TOR,Keegan Murray,murrake02,30,SAC,1,TOR,18,12,1,1,0,3,34.51666667,3,9,6,11,4,4,2,4,1,1,13,19,30,31,33.9
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Ja Morant,moranja01,9,MEM,0,LAL,21,7,7,1,1,2,34.61666667,2,5,7,17,3,7,4,5,3,2,14,28,28,35,43.9
2023-24,202401050PHO,1/5/2024,PHO vs MIA,Devin Booker,bookede01,26,PHO,1,MIA,20,5,10,2,0,3,34.68333333,0,5,9,19,2,7,0,0,2,2,15,30,25,35,44
2023-24,202401050GSW,1/5/2024,GSW vs DET,Klay Thompson,thompkl01,34,GSW,1,DET,19,3,4,1,2,2,34.71666667,1,2,6,18,3,9,4,4,2,3,7,23,22,26,35.6
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Taurean Prince,princta02,35,LAL,1,MEM,10,2,2,2,1,1,34.88333333,1,1,3,9,3,7,1,2,3,3,4,12,12,14,23.4
2023-24,202401050BRK,1/5/2024,BRK vs OKC,Chet Holmgren,holmgch01,34,OKC,0,BRK,17,6,3,1,1,1,34.98333333,3,3,8,15,0,4,1,2,3,2,9,20,23,26,33.7
2023-24,202401050SAC,1/5/2024,SAC vs TOR,Scottie Barnes,barnesc01,35,TOR,0,SAC,20,4,6,1,2,5,35.05,0,4,8,15,4,8,0,0,2,3,10,26,24,30,37.8
2023-24,202401050PHO,1/5/2024,PHO vs MIA,Tyler Herro,herroty01,17,MIA,0,PHO,9,4,6,0,0,1,35.15,0,4,4,17,1,7,0,0,2,0,10,15,13,19,21.8
2023-24,202401050PHI,1/5/2024,PHI vs NYK,Isaiah Hartenstein,harteis01,35,NYK,0,PHI,17,6,5,2,2,1,35.45,1,5,8,9,0,0,1,2,4,4,11,22,23,28,42.7
2023-24,202401050PHO,1/5/2024,PHO vs MIA,Jaime Jaquez Jr.,jaqueja01,35,MIA,0,PHO,10,3,1,2,0,3,35.46666667,1,2,5,7,0,2,0,0,4,2,4,11,13,14,18.1
2023-24,202401050GSW,1/5/2024,GSW vs DET,Cade Cunningham,cunnica01,35,DET,0,GSW,30,5,3,0,1,2,35.48333333,0,5,13,22,1,7,3,3,2,1,8,33,35,38,41.5
2023-24,202401050BRK,1/5/2024,BRK vs OKC,Jalen Williams,willija06,31,OKC,0,BRK,20,5,5,0,1,3,35.61666667,0,5,8,11,2,4,2,3,3,1,10,25,25,30,33.5
2023-24,202401050GSW,1/5/2024,GSW vs DET,Bojan Bogdanovic,bogdabo02,16,DET,0,GSW,12,5,3,2,0,1,35.63333333,2,3,5,19,2,8,0,0,0,2,8,15,17,20,27.5
2023-24,202401050GSW,1/5/2024,GSW vs DET,Jonathan Kuminga,kuminjo01,34,GSW,1,DET,11,6,1,0,0,4,35.63333333,0,6,4,8,0,1,3,3,2,0,7,12,17,18,15.7
2023-24,202401050BRK,1/5/2024,BRK vs OKC,Shai Gilgeous-Alexander,gilgesh01,33,OKC,0,BRK,34,9,6,0,0,2,35.73333333,1,8,11,19,2,5,10,15,5,0,15,40,43,49,51.8
2023-24,202401050CHI,1/5/2024,CHI vs CHO,Cody Martin,martico01,7,CHO,0,CHI,13,5,2,2,0,1,35.85,2,3,5,11,3,7,0,0,4,2,7,15,18,20,27
2023-24,202401050PHO,1/5/2024,PHO vs MIA,Bam Adebayo,adebaba01,25,MIA,0,PHO,28,10,1,0,1,1,36.11666667,2,8,11,19,0,0,6,7,2,1,11,29,38,39,43.5
2023-24,202401050CLE,1/5/2024,CLE vs WAS,Bilal Coulibaly,coulibi01,33,WAS,0,CLE,15,7,1,1,3,1,36.13333333,2,5,6,13,2,4,1,3,0,4,8,16,22,23,35.9
2023-24,202401050PHI,1/5/2024,PHI vs NYK,Joel Embiid,embiijo01,27,PHI,1,NYK,30,10,3,1,3,6,36.21666667,3,7,10,23,1,1,9,12,3,4,13,33,40,43,52.5
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Aaron Gordon,gordoaa01,31,DEN,1,ORL,16,8,3,0,0,1,36.23333333,3,5,5,8,2,4,4,5,4,0,11,19,24,27,29.1
2023-24,202401050CHI,1/5/2024,CHI vs CHO,Terry Rozier,roziete01,22,CHO,0,CHI,15,4,7,1,0,3,36.4,1,3,5,17,1,7,4,4,2,1,11,22,19,26,30.3
2023-24,202401050PHI,1/5/2024,PHI vs NYK,Tyrese Maxey,maxeyty01,33,PHI,1,NYK,27,4,9,2,1,1,36.45,1,3,9,20,1,7,8,10,1,3,13,36,31,40,53.3
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Nikola Jokic,jokicni01,36,DEN,1,ORL,29,4,8,3,0,2,36.85,0,4,13,19,0,1,3,4,3,3,12,37,33,41,52.8
2023-24,202401050PHO,1/5/2024,PHO vs MIA,Bradley Beal,bealbr01,11,PHO,1,MIA,25,8,9,0,0,2,36.96666667,1,7,11,18,2,6,1,1,2,0,17,34,33,42,46.1
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Desmond Bane,banede01,34,MEM,0,LAL,24,5,13,1,0,3,37,0,5,8,14,5,8,3,4,2,1,18,37,29,42,49.5
2023-24,202401050PHO,1/5/2024,PHO vs MIA,Grayson Allen,allengr01,30,PHO,1,MIA,31,4,4,0,2,2,37.05,1,3,11,19,9,14,0,0,4,2,8,35,35,39,45.8
2023-24,202401050PHI,1/5/2024,PHI vs NYK,OG Anunoby,anunoog01,30,NYK,0,PHI,11,2,0,1,0,0,37.35,1,1,3,11,1,3,4,4,3,1,2,11,13,13,16.4
2023-24,202401050SAC,1/5/2024,SAC vs TOR,Pascal Siakam,siakapa01,35,TOR,0,SAC,18,4,9,2,1,2,37.41666667,1,3,6,11,0,0,6,7,3,3,13,27,22,31,43.3
2023-24,202401050SAC,1/5/2024,SAC vs TOR,De'Aaron Fox,foxde01,28,SAC,1,TOR,24,2,4,2,1,2,37.48333333,1,1,10,20,1,3,3,3,4,3,6,28,26,30,39.4
2023-24,202401050SAC,1/5/2024,SAC vs TOR,Immanuel Quickley,quickim01,33,TOR,0,SAC,20,5,8,0,0,3,37.5,0,5,6,17,4,12,4,4,1,0,13,28,25,33,35
2023-24,202401050CHI,1/5/2024,CHI vs CHO,DeMar DeRozan,derozde01,35,CHI,1,CHO,17,1,6,3,0,3,37.51666667,0,1,6,10,0,2,5,5,4,3,7,23,18,24,33.2
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Moritz Wagner,wagnemo01,35,ORL,0,DEN,19,11,3,2,0,0,37.81666667,3,8,8,14,2,4,1,2,4,2,14,22,30,33,42.7
2023-24,202401050SAC,1/5/2024,SAC vs TOR,Domantas Sabonis,sabondo01,34,SAC,1,TOR,24,15,11,0,0,6,38.56666667,4,11,11,16,0,0,2,3,6,0,26,35,39,50,52.5
2023-24,202401050LAL,1/5/2024,LAL vs MEM,LeBron James,jamesle01,34,LAL,1,MEM,32,5,7,5,0,4,38.83333333,2,3,11,24,4,9,6,10,0,5,12,39,37,44,59.5
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Marcus Smart,smartma01,18,MEM,0,LAL,29,2,5,1,0,3,39.15,1,1,9,16,8,14,3,4,2,1,7,34,31,36,38.9
2023-24,202401050BRK,1/5/2024,BRK vs OKC,Mikal Bridges,bridgmi01,36,BRK,1,OKC,17,8,3,0,1,4,39.16666667,1,7,5,13,0,5,7,8,4,1,11,20,25,28,30.1
2023-24,202401050CHI,1/5/2024,CHI vs CHO,Coby White,whiteco01,37,CHI,1,CHO,22,10,6,0,0,5,39.83333333,1,9,7,12,3,6,5,6,1,0,16,28,32,38,38
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Austin Reaves,reaveau01,37,LAL,1,MEM,19,7,12,2,0,1,40,0,7,8,14,0,3,3,4,4,2,19,31,26,38,50.4
2023-24,202401050CHI,1/5/2024,CHI vs CHO,Ayo Dosunmu,dosunay01,35,CHI,1,CHO,12,5,4,1,2,0,40.15,0,5,5,9,2,3,0,0,2,3,9,16,17,21,33
2023-24,202401050DEN,1/5/2024,DEN vs ORL,Paolo Banchero,banchpa01,35,ORL,0,DEN,32,10,11,3,0,5,40.68333333,1,9,8,21,1,4,15,19,2,3,21,43,42,53,64.5
2023-24,202401050LAL,1/5/2024,LAL vs MEM,Anthony Davis,davisan02,35,LAL,1,MEM,31,6,4,0,2,4,40.96666667,3,3,13,22,0,3,5,7,4,2,10,35,37,41,46.2
2023-24,202401050CHI,1/5/2024,CHI vs CHO,Miles Bridges,bridgmi02,22,CHO,0,CHI,28,5,2,0,0,2,41.96666667,0,5,12,18,3,7,1,2,1,0,7,30,33,35,35
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Dominick Barlow,barlodo01,12,SAS,1,MIL,6,1,4,1,2,0,14.78333333,0,1,3,3,0,0,0,0,1,3,5,10,7,11,22.2
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Blake Wesley,weslebl01,13,SAS,1,MIL,0,1,1,0,0,0,14.93333333,0,1,0,1,0,0,0,0,3,0,2,1,1,2,2.7
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Cameron Payne,payneca01,35,MIL,0,SAS,5,1,4,0,0,0,15.31666667,0,1,0,3,0,3,5,5,1,0,5,9,6,10,12.2
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Khris Middleton,middlkh01,30,MIL,0,SAS,12,3,5,1,0,1,15.48333333,0,3,5,8,2,3,0,0,0,1,8,17,15,20,25.1
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Reggie Jackson,jacksre01,36,DEN,0,GSW,2,0,3,0,0,1,15.95,0,0,1,6,0,0,0,0,0,0,3,5,2,5,5.5
2023-24,202401040SAS,1/4/2024,SAS vs MIL,MarJon Beauchamp,beaucma01,30,MIL,0,SAS,8,3,0,0,0,1,17.3,2,1,3,8,2,4,0,0,1,0,3,8,11,11,10.6
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Christian Braun,braunch01,36,DEN,0,GSW,2,0,1,1,1,1,18.46666667,0,0,1,4,0,2,0,0,3,2,1,3,2,3,8.5
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Jonathan Kuminga,kuminjo01,33,GSW,1,DEN,16,4,4,0,0,1,18.95,1,3,5,7,0,1,6,7,1,0,8,20,20,24,25.8
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Peyton Watson,watsope01,34,DEN,0,GSW,19,5,0,0,0,0,19.2,1,4,6,10,2,4,5,6,1,0,5,19,24,24,25
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Trayce Jackson-Davis,jackstr02,24,GSW,1,DEN,4,2,2,0,0,2,20.53333333,2,0,2,4,0,0,0,0,4,0,4,6,6,8,7.4
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Bobby Portis,portibo01,35,MIL,0,SAS,5,4,0,0,1,2,20.73333333,1,3,2,6,0,2,1,2,3,1,4,5,9,9,10.8
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Julian Champagnie,champju02,27,SAS,1,MIL,0,0,2,1,0,0,20.9,0,0,0,4,0,2,0,0,0,1,2,2,0,2,6
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Kevon Looney,looneke01,34,GSW,1,DEN,7,4,3,0,0,0,22.33333333,2,2,3,4,0,0,1,1,5,0,7,10,11,14,16.3
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Dario Saric,saricda01,34,GSW,1,DEN,13,7,6,1,0,2,22.71666667,1,6,5,7,1,2,2,2,1,1,13,19,20,26,31.4
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Victor Wembanyama,wembavi01,30,SAS,1,MIL,27,9,1,1,5,5,26.18333333,3,6,10,18,2,8,5,6,5,6,10,28,36,37,52.3
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Malik Beasley,beaslma01,33,MIL,0,SAS,10,2,0,0,0,2,26.58333333,0,2,4,6,2,4,0,0,0,0,2,10,12,12,10.4
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Andrew Wiggins,wiggian01,30,GSW,1,DEN,11,3,0,0,1,1,27.26666667,2,1,5,10,1,4,0,0,2,1,3,11,14,14,16.6
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Cedi Osman,osmande01,34,SAS,1,MIL,13,2,5,3,0,1,28.15,0,2,4,7,3,6,2,3,3,3,7,18,15,20,30.9
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Brandin Podziemski,podzibr01,28,GSW,1,DEN,13,2,5,1,0,0,28.25,0,2,5,10,3,4,0,0,2,1,7,18,15,20,25.9
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Pat Connaughton,connapa01,29,MIL,0,SAS,7,6,0,1,0,3,28.33333333,1,5,2,4,2,4,1,2,0,1,6,7,13,13,14.2
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Keldon Johnson,johnske04,32,SAS,1,MIL,14,10,1,0,0,1,29.96666667,2,8,5,17,2,8,2,2,1,0,11,15,24,25,26.5
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Chris Paul,paulch01,31,GSW,1,DEN,9,4,6,0,0,0,30.23333333,1,3,4,7,1,3,0,1,2,0,10,15,13,19,22.8
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Michael Porter Jr.,portemi01,36,DEN,0,GSW,8,4,0,0,0,0,30.48333333,0,4,3,6,2,5,0,0,3,0,4,8,12,12,12.8
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Jamal Murray,murraja01,22,DEN,0,GSW,25,2,6,2,0,0,32.05,0,2,8,16,1,6,8,9,4,2,8,31,27,33,42.4
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Jeremy Sochan,sochaje01,34,SAS,1,MIL,9,8,5,2,1,1,32.58333333,2,6,3,11,1,5,2,2,1,3,13,14,17,22,34.1
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Brook Lopez,lopezbr01,35,MIL,0,SAS,9,4,1,0,3,4,33.23333333,0,4,4,10,1,5,0,0,4,3,5,10,13,14,20.3
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Stephen Curry,curryst01,32,GSW,1,DEN,30,4,6,1,1,2,34.58333333,0,4,11,23,5,12,3,3,1,2,10,36,34,40,47.8
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Kentavious Caldwell-Pope,caldwke01,34,DEN,0,GSW,8,3,4,1,1,1,34.76666667,1,2,4,8,0,2,0,0,0,2,7,12,11,15,22.6
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Devin Vassell,vassede01,29,SAS,1,MIL,34,6,4,1,0,0,34.8,1,5,14,21,6,9,0,0,0,1,10,38,40,44,50.2
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Klay Thompson,thompkl01,33,GSW,1,DEN,24,3,3,1,1,0,35.13333333,0,3,9,18,4,10,2,2,2,2,6,27,27,30,38.1
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Tre Jones,jonestr01,30,SAS,1,MIL,18,5,6,1,0,3,35.16666667,2,3,7,13,0,2,4,4,2,1,11,24,23,29,33
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Aaron Gordon,gordoaa01,30,DEN,0,GSW,30,9,2,0,1,0,35.2,5,4,11,17,2,4,6,7,2,1,11,32,39,41,46.8
2023-24,202401040GSW,1/4/2024,GSW vs DEN,Nikola Jokic,jokicni01,35,DEN,0,GSW,34,9,10,2,1,4,38.41666667,2,7,13,16,2,2,6,7,2,3,19,44,43,53,64.8
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Damian Lillard,lillada01,33,MIL,0,SAS,25,4,10,1,0,0,38.53333333,1,3,10,19,1,6,4,4,3,1,14,35,29,39,47.8
2023-24,202401040SAS,1/4/2024,SAS vs MIL,Giannis Antetokounmpo,antetgi01,34,MIL,0,SAS,44,14,7,2,1,1,39.5,3,11,19,28,2,3,4,6,3,3,21,51,58,65,79.3
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Chris Duarte,duartch01,30,SAC,1,ORL,0,0,1,1,0,2,10.4,0,0,0,3,0,1,0,0,3,1,1,1,0,1,2.5
2023-24,202401030DAL,1/3/2024,DAL vs POR,Jaden Hardy,hardyja02,30,DAL,1,POR,11,1,1,0,1,0,10.86666667,0,1,4,10,1,6,2,3,0,1,2,12,12,13,16.7
2023-24,202401030UTA,1/3/2024,UTA vs DET,Ausar Thompson,thompau01,34,DET,0,UTA,2,3,1,1,1,0,11.11666667,2,1,1,4,0,1,0,2,2,2,4,3,5,6,13.1
2023-24,202401030NYK,1/3/2024,NYK vs CHI,Precious Achiuwa,achiupr01,27,NYK,1,CHI,4,3,1,0,1,0,11.41666667,2,1,2,2,0,0,0,0,2,1,4,5,7,8,12.1
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Gary Harris,harriga01,27,ORL,0,SAC,5,1,1,1,0,1,11.55,0,1,2,4,1,3,0,1,2,1,2,6,6,7,9.7
2023-24,202401030DAL,1/3/2024,DAL vs POR,Markieff Morris,morrima02,14,DAL,1,POR,3,3,1,1,0,1,12,0,3,1,3,1,1,0,0,2,1,4,4,6,7,10.1
2023-24,202401030UTA,1/3/2024,UTA vs DET,Ochai Agbaji,agbajoc01,35,UTA,1,DET,3,1,2,2,0,1,12.66666667,0,1,1,1,1,1,0,0,2,2,3,5,4,6,12.2
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Moritz Wagner,wagnemo01,34,ORL,0,SAC,2,3,2,0,0,3,12.81666667,1,2,0,2,0,1,2,2,2,0,5,4,5,7,5.6
2023-24,202401030UTA,1/3/2024,UTA vs DET,Kevin Knox,knoxke01,16,DET,0,UTA,4,1,2,0,0,0,12.85,1,0,2,5,0,2,0,0,1,0,3,6,5,7,8.2
2023-24,202401030DAL,1/3/2024,DAL vs POR,Dwight Powell,poweldw01,32,DAL,1,POR,5,3,2,0,0,1,12.88333333,1,2,1,1,0,0,3,6,2,0,5,7,8,10,10.6
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Amir Coffey,coffeam01,21,LAC,0,PHO,3,0,1,0,0,0,13.03333333,0,0,1,1,0,0,1,2,1,0,1,4,3,4,4.5
2023-24,202401030IND,1/3/2024,IND vs MIL,Buddy Hield,hieldbu01,34,IND,1,MIL,10,0,0,1,0,0,13.13333333,0,0,3,8,2,4,2,3,1,1,0,10,10,10,13
2023-24,202401030MEM,1/3/2024,MEM vs TOR,Chris Boucher,bouchch01,31,TOR,0,MEM,4,8,2,0,0,1,13.35,3,5,2,2,0,0,0,0,0,0,10,6,12,14,15.6
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Kyle Anderson,anderky01,33,MIN,1,NOP,1,4,0,2,0,0,13.38333333,1,3,0,2,0,0,1,2,0,2,4,1,5,5,11.8
2023-24,202401030UTA,1/3/2024,UTA vs DET,Killian Hayes,hayeski01,29,DET,0,UTA,2,4,6,0,1,0,13.43333333,0,4,1,3,0,0,0,0,2,1,10,8,6,12,18.8
2023-24,202401030IND,1/3/2024,IND vs MIL,Andre Jackson Jr.,jacksan01,28,MIL,0,IND,7,2,2,0,0,1,13.7,0,2,3,4,1,2,0,0,1,0,4,9,9,11,11.4
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Davion Mitchell,mitchda01,26,SAC,1,ORL,2,1,3,0,0,2,13.95,0,1,1,3,0,2,0,0,0,0,4,5,3,6,5.7
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Aaron Holiday,holidaa01,30,HOU,1,BRK,3,1,3,0,0,1,14.01666667,0,1,1,5,1,3,0,0,2,0,4,6,4,7,7.7
