Season,GameID,Date,Game,Player,PlayerID,Team,TeamID,Is_Home,Opp,PTS,REB,AST,STL,BLK,TOV,MP,OffREB,DefREB,FG,FGA,3P,3PA,FT,FTA,PF
2023-24,202401120ATL,1/12/2024,ATL vs IND,Myles Turner,turnemy01,Indiana Pacers,IND,0,ATL,12,7,4,2,2,3,25.93333333,2,5,5,9,0,3,2,3,2
2023-24,202401120ATL,1/12/2024,ATL vs IND,Bruce Brown,brownbr01,Indiana Pacers,IND,0,ATL,12,1,4,0,0,2,21.15,0,1,5,9,2,3,0,0,0
2023-24,202401120ATL,1/12/2024,ATL vs IND,Obi Toppin,toppiob01,Indiana Pacers,IND,0,ATL,18,7,4,0,0,1,20.55,2,5,7,7,0,0,4,4,4
2023-24,202401120ATL,1/12/2024,ATL vs IND,Isaiah Jackson,jacksis01,Indiana Pacers,IND,0,ATL,12,5,2,4,3,2,18.36666667,1,4,6,7,0,0,0,0,3
2023-24,202401120ATL,1/12/2024,ATL vs IND,Jalen Smith,smithja04,Indiana Pacers,IND,0,ATL,6,7,0,0,0,0,19.25,3,4,3,7,0,0,0,0,1
2023-24,202401120ATL,1/12/2024,ATL vs IND,Aaron Nesmith,nesmiaa01,Indiana Pacers,IND,0,ATL,13,4,0,1,0,1,21.41666667,1,3,5,6,3,3,0,0,3
2023-24,202401120ATL,1/12/2024,ATL vs IND,Andrew Nembhard,nembhan01,Indiana Pacers,IND,0,ATL,10,4,6,2,0,4,22.66666667,0,4,4,6,2,2,0,0,2
2023-24,202401120ATL,1/12/2024,ATL vs IND,T.J. McConnell,mccontj01,Indiana Pacers,IND,0,ATL,6,4,14,3,1,5,25.33333333,0,4,3,5,0,0,0,0,0
2023-24,202401120ATL,1/12/2024,ATL vs IND,Oscar Tshiebwe,tshieos01,Indiana Pacers,IND,0,ATL,4,1,0,0,0,0,3.7,0,1,2,2,0,0,0,0,0
2023-24,202401120ATL,1/12/2024,ATL vs IND,Jordan Nwora,nworajo01,Indiana Pacers,IND,0,ATL,0,1,2,0,0,0,3.7,0,1,0,1,0,0,0,0,0
2023-24,202401120ATL,1/12/2024,ATL vs IND,Kendall Brown,brownke03,Indiana Pacers,IND,0,ATL,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,1
2023-24,202401120ATL,1/12/2024,ATL vs IND,Ben Sheppard,sheppbe01,Indiana Pacers,IND,0,ATL,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0
2023-24,202401120CHI,1/12/2024,CHI vs GSW,DeMar DeRozan,derozde01,Chicago Bulls,CHI,1,GSW,39,7,5,0,0,1,40.98333333,1,6,15,21,2,5,7,8,5
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Zach LaVine,lavinza01,Chicago Bulls,CHI,1,GSW,25,8,7,0,1,1,35.06666667,0,8,9,15,4,8,3,3,3
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Coby White,whiteco01,Chicago Bulls,CHI,1,GSW,25,4,7,0,0,1,37.21666667,0,4,9,13,5,7,2,3,4
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Nikola Vucevic,vucevni01,Chicago Bulls,CHI,1,GSW,14,7,2,0,0,3,32.71666667,2,5,6,12,2,5,0,0,1
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Patrick Williams,willipa01,Chicago Bulls,CHI,1,GSW,9,3,7,1,0,2,28.65,1,2,4,8,1,3,0,0,3
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Alex Caruso,carusal01,Chicago Bulls,CHI,1,GSW,6,2,2,0,1,0,29.06666667,1,1,2,6,2,6,0,0,0
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Dalen Terry,terryda01,Chicago Bulls,CHI,1,GSW,2,1,0,0,0,1,7.55,1,0,1,5,0,3,0,0,1
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Ayo Dosunmu,dosunay01,Chicago Bulls,CHI,1,GSW,6,0,0,0,0,3,16.65,0,0,2,4,2,3,0,0,4
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Andre Drummond,drumman01,Chicago Bulls,CHI,1,GSW,5,4,1,0,1,0,12.1,0,4,2,2,0,0,1,2,0
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Stephen Curry,curryst01,Golden State Warriors,GSW,0,CHI,27,5,9,1,0,1,35.16666667,0,5,8,24,6,15,5,5,1
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Klay Thompson,thompkl01,Golden State Warriors,GSW,0,CHI,30,6,6,1,1,1,33.98333333,2,4,9,19,7,15,5,6,1
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Andrew Wiggins,wiggian01,Golden State Warriors,GSW,0,CHI,17,5,8,1,1,0,30.73333333,3,2,8,13,1,5,0,0,2
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Jonathan Kuminga,kuminjo01,Golden State Warriors,GSW,0,CHI,24,5,1,1,0,0,24.26666667,0,5,9,12,4,4,2,3,2
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Brandin Podziemski,podzibr01,Golden State Warriors,GSW,0,CHI,5,3,4,0,0,0,27.21666667,1,2,2,8,0,4,1,1,3
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Dario Saric,saricda01,Golden State Warriors,GSW,0,CHI,12,7,6,2,0,0,28.16666667,1,6,4,6,2,3,2,4,2
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Trayce Jackson-Davis,jackstr02,Golden State Warriors,GSW,0,CHI,13,7,2,1,1,1,17.06666667,3,4,4,5,0,0,5,7,2
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Kevon Looney,looneke01,Golden State Warriors,GSW,0,CHI,9,5,1,0,1,0,26.5,3,2,4,4,0,0,1,2,2
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Cory Joseph,josepco01,Golden State Warriors,GSW,0,CHI,2,1,2,0,0,0,12.83333333,0,1,1,3,0,1,0,0,1
2023-24,202401120CHI,1/12/2024,CHI vs GSW,Jerome Robinson,robinje01,Golden State Warriors,GSW,0,CHI,1,0,0,0,0,0,4.066666667,0,0,0,0,0,0,1,2,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Nikola Jokic,jokicni01,Denver Nuggets,DEN,1,NOP,27,10,14,0,1,2,32.18333333,3,7,11,17,1,2,4,4,4
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Jamal Murray,murraja01,Denver Nuggets,DEN,1,NOP,20,2,9,0,0,2,34.11666667,0,2,8,15,3,5,1,1,3
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Michael Porter Jr.,portemi01,Denver Nuggets,DEN,1,NOP,20,10,1,1,1,1,33.38333333,1,9,8,12,2,5,2,3,2
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Aaron Gordon,gordoaa01,Denver Nuggets,DEN,1,NOP,15,5,2,0,0,2,30.98333333,3,2,7,12,0,2,1,3,2
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Reggie Jackson,jacksre01,Denver Nuggets,DEN,1,NOP,12,2,0,1,0,3,24.35,0,2,5,10,2,5,0,0,1
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Kentavious Caldwell-Pope,caldwke01,Denver Nuggets,DEN,1,NOP,11,2,3,2,0,0,31,0,2,4,9,3,6,0,0,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Peyton Watson,watsope01,Denver Nuggets,DEN,1,NOP,8,3,0,1,1,0,15.08333333,1,2,3,7,2,4,0,0,1
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Christian Braun,braunch01,Denver Nuggets,DEN,1,NOP,4,6,0,0,0,3,16.71666667,1,5,1,4,1,4,1,2,2
2023-24,202401120DEN,1/12/2024,DEN vs NOP,DeAndre Jordan,jordade01,Denver Nuggets,DEN,1,NOP,6,7,1,0,1,0,13.88333333,1,6,2,2,0,0,2,2,1
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Collin Gillespie,gilleco01,Denver Nuggets,DEN,1,NOP,2,0,0,0,0,0,1.933333333,0,0,1,1,0,0,0,0,1
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Zeke Nnaji,nnajize01,Denver Nuggets,DEN,1,NOP,0,0,0,0,0,0,1.933333333,0,0,0,1,0,0,0,0,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Braxton Key,keybr01,Denver Nuggets,DEN,1,NOP,0,0,0,0,0,1,0.566666667,0,0,0,0,0,0,0,0,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Justin Holiday,holidju01,Denver Nuggets,DEN,1,NOP,0,0,0,0,0,1,1.933333333,0,0,0,0,0,0,0,0,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Jay Huff,huffja01,Denver Nuggets,DEN,1,NOP,0,1,0,0,0,0,1.933333333,0,1,0,0,0,0,0,0,1
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Zion Williamson,willizi01,New Orleans Pelicans,NOP,0,DEN,30,6,5,0,1,1,35.35,2,4,13,22,0,0,4,6,1
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Jonas Valanciunas,valanjo01,New Orleans Pelicans,NOP,0,DEN,17,6,1,0,0,0,25.65,2,4,5,11,1,3,6,6,3
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Brandon Ingram,ingrabr01,New Orleans Pelicans,NOP,0,DEN,9,4,6,0,0,2,33.8,0,4,4,11,0,1,1,2,2
2023-24,202401120DEN,1/12/2024,DEN vs NOP,CJ McCollum,mccolcj01,New Orleans Pelicans,NOP,0,DEN,12,5,7,1,0,2,30.16666667,0,5,4,10,3,8,1,2,2
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Trey Murphy III,murphtr02,New Orleans Pelicans,NOP,0,DEN,6,3,4,2,0,0,27.55,0,3,2,9,2,8,0,0,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Jose Alvarado,alvarjo01,New Orleans Pelicans,NOP,0,DEN,10,1,1,1,0,1,16.56666667,1,0,3,7,2,3,2,2,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Larry Nance Jr.,nancela02,New Orleans Pelicans,NOP,0,DEN,13,2,1,2,1,1,20.41666667,0,2,5,6,3,4,0,0,1
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Naji Marshall,marshna01,New Orleans Pelicans,NOP,0,DEN,6,2,0,0,0,0,12.05,1,1,2,5,0,2,2,2,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Herbert Jones,joneshe01,New Orleans Pelicans,NOP,0,DEN,8,1,1,0,1,1,19.18333333,0,1,3,4,2,2,0,0,1
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Dyson Daniels,daniedy01,New Orleans Pelicans,NOP,0,DEN,2,4,3,3,0,0,15.4,2,2,1,4,0,2,0,2,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,E.J. Liddell,liddeej01,New Orleans Pelicans,NOP,0,DEN,0,1,1,0,0,0,1.933333333,0,1,0,0,0,0,0,0,0
2023-24,202401120DEN,1/12/2024,DEN vs NOP,Jordan Hawkins,hawkijo01,New Orleans Pelicans,NOP,0,DEN,0,0,0,0,0,0,1.933333333,0,0,0,0,0,0,0,0,0
2023-24,202401120DET,1/12/2024,DET vs HOU,Jaden Ivey,iveyja01,Detroit Pistons,DET,1,HOU,18,7,8,0,1,3,28.03333333,5,2,8,19,1,6,1,4,3
2023-24,202401120DET,1/12/2024,DET vs HOU,Alec Burks,burksal01,Detroit Pistons,DET,1,HOU,19,0,1,0,2,2,29.93333333,0,0,7,14,5,9,0,0,3
2023-24,202401120DET,1/12/2024,DET vs HOU,Isaiah Stewart,stewais01,Detroit Pistons,DET,1,HOU,16,7,1,0,0,3,28.65,0,7,6,13,3,8,1,2,1
2023-24,202401120DET,1/12/2024,DET vs HOU,Jalen Duren,durenja01,Detroit Pistons,DET,1,HOU,15,8,3,2,1,2,31.53333333,2,6,7,12,0,0,1,2,3
2023-24,202401120DET,1/12/2024,DET vs HOU,Kevin Knox,knoxke01,Detroit Pistons,DET,1,HOU,19,7,2,1,2,1,35.18333333,0,7,7,9,2,4,3,3,1
2023-24,202401120DET,1/12/2024,DET vs HOU,Marvin Bagley III,baglema01,Detroit Pistons,DET,1,HOU,11,4,1,1,0,0,12.21666667,1,3,4,6,0,0,3,4,2
2023-24,202401120DET,1/12/2024,DET vs HOU,Killian Hayes,hayeski01,Detroit Pistons,DET,1,HOU,5,4,8,1,1,1,28.75,0,4,2,6,0,2,1,1,1
2023-24,202401120DET,1/12/2024,DET vs HOU,Isaiah Livers,liveris01,Detroit Pistons,DET,1,HOU,3,0,1,0,2,0,16.48333333,0,0,1,4,1,4,0,0,3
2023-24,202401120DET,1/12/2024,DET vs HOU,Ausar Thompson,thompau01,Detroit Pistons,DET,1,HOU,4,8,0,0,0,1,18.28333333,2,6,2,3,0,1,0,0,2
2023-24,202401120DET,1/12/2024,DET vs HOU,Marcus Sasser,sassema01,Detroit Pistons,DET,1,HOU,0,1,7,1,0,1,10.93333333,1,0,0,2,0,1,0,0,2
2023-24,202401120DET,1/12/2024,DET vs HOU,Jalen Green,greenja05,Houston Rockets,HOU,0,DET,28,4,3,2,1,1,39.03333333,2,2,9,25,2,9,8,9,3
2023-24,202401120DET,1/12/2024,DET vs HOU,Alperen Sengun,sengual01,Houston Rockets,HOU,0,DET,29,6,1,1,0,4,37.31666667,0,6,12,19,0,1,5,7,3
2023-24,202401120DET,1/12/2024,DET vs HOU,Fred VanVleet,vanvlfr01,Houston Rockets,HOU,0,DET,20,4,12,2,2,0,42.53333333,1,3,7,15,3,9,3,3,5
2023-24,202401120DET,1/12/2024,DET vs HOU,Jabari Smith Jr.,smithja05,Houston Rockets,HOU,0,DET,19,11,1,1,2,1,40.98333333,5,6,7,15,1,3,4,4,0
2023-24,202401120DET,1/12/2024,DET vs HOU,Cam Whitmore,whitmca01,Houston Rockets,HOU,0,DET,3,1,0,0,0,0,15.45,0,1,1,7,1,5,0,0,2
2023-24,202401120DET,1/12/2024,DET vs HOU,Reggie Bullock,bullore01,Houston Rockets,HOU,0,DET,3,4,1,1,0,1,20.81666667,0,4,1,3,1,3,0,0,0
2023-24,202401120DET,1/12/2024,DET vs HOU,Jeff Green,greenje02,Houston Rockets,HOU,0,DET,6,2,0,0,0,1,13.1,0,2,2,2,0,0,2,2,2
2023-24,202401120DET,1/12/2024,DET vs HOU,Jae'Sean Tate,tateja01,Houston Rockets,HOU,0,DET,2,7,1,0,0,1,19.61666667,2,5,1,2,0,0,0,0,1
2023-24,202401120DET,1/12/2024,DET vs HOU,Amen Thompson,thompam01,Houston Rockets,HOU,0,DET,2,1,2,1,0,0,7.816666667,0,1,1,2,0,0,0,0,0
2023-24,202401120DET,1/12/2024,DET vs HOU,Aaron Holiday,holidaa01,Houston Rockets,HOU,0,DET,0,1,0,0,0,0,3.333333333,0,1,0,0,0,0,0,0,0
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Paul George,georgpa01,Los Angeles Clippers,LAC,0,MEM,37,3,1,2,0,4,34.61666667,0,3,12,18,7,10,6,6,3
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Kawhi Leonard,leonaka01,Los Angeles Clippers,LAC,0,MEM,22,7,4,2,2,1,28.68333333,0,7,10,16,2,5,0,0,3
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Russell Westbrook,westbru01,Los Angeles Clippers,LAC,0,MEM,12,2,2,0,0,1,16,1,1,5,11,1,3,1,3,1
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Norman Powell,powelno01,Los Angeles Clippers,LAC,0,MEM,11,5,0,0,0,1,24.26666667,0,5,5,8,0,2,1,1,2
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Terance Mann,mannte01,Los Angeles Clippers,LAC,0,MEM,7,5,0,0,0,1,26.45,2,3,3,8,1,4,0,0,0
2023-24,202401120MEM,1/12/2024,MEM vs LAC,James Harden,hardeja01,Los Angeles Clippers,LAC,0,MEM,11,1,9,1,0,3,27.78333333,0,1,3,7,2,4,3,3,0
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Amir Coffey,coffeam01,Los Angeles Clippers,LAC,0,MEM,13,2,1,2,0,1,25.76666667,0,2,6,6,1,1,0,1,0
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Ivica Zubac,zubaciv01,Los Angeles Clippers,LAC,0,MEM,6,11,0,0,2,0,21.95,4,7,2,5,0,0,2,2,3
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Daniel Theis,theisda01,Los Angeles Clippers,LAC,0,MEM,7,5,4,2,3,0,21.83333333,2,3,2,4,1,1,2,4,2
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Brandon Boston Jr.,bostobr01,Los Angeles Clippers,LAC,0,MEM,0,0,0,0,0,0,4.216666667,0,0,0,3,0,1,0,0,2
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Jordan Miller,millejo02,Los Angeles Clippers,LAC,0,MEM,2,2,0,0,0,0,4.216666667,2,0,1,2,0,0,0,0,0
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Kobe Brown,brownko01,Los Angeles Clippers,LAC,0,MEM,0,0,1,0,0,0,4.216666667,0,0,0,1,0,0,0,0,0
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Jaren Jackson Jr.,jacksja02,Memphis Grizzlies,MEM,1,LAC,21,6,1,1,1,1,29.61666667,2,4,6,20,1,8,8,10,1
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Ziaire Williams,willizi02,Memphis Grizzlies,MEM,1,LAC,13,3,2,0,0,1,18.71666667,2,1,5,12,3,5,0,0,2
2023-24,202401120MEM,1/12/2024,MEM vs LAC,David Roddy,roddyda01,Memphis Grizzlies,MEM,1,LAC,17,6,4,1,0,2,26.91666667,1,5,7,11,3,5,0,0,3
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Desmond Bane,banede01,Memphis Grizzlies,MEM,1,LAC,15,1,3,1,0,0,22.8,0,1,3,11,3,6,6,7,3
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Xavier Tillman Sr.,tillmxa01,Memphis Grizzlies,MEM,1,LAC,20,9,2,1,2,2,30.58333333,4,5,8,10,1,2,3,7,1
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Jake LaRavia,laravja01,Memphis Grizzlies,MEM,1,LAC,12,4,1,0,1,0,19.88333333,2,2,5,10,2,4,0,0,4
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Luke Kennard,kennalu01,Memphis Grizzlies,MEM,1,LAC,11,7,6,0,0,1,29.26666667,1,6,4,7,3,5,0,0,2
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Vince Williams Jr.,willivi01,Memphis Grizzlies,MEM,1,LAC,6,3,1,1,0,1,26.53333333,2,1,2,6,2,5,0,0,2
2023-24,202401120MEM,1/12/2024,MEM vs LAC,GG Jackson II,jacksgg01,Memphis Grizzlies,MEM,1,LAC,4,5,1,0,0,0,9.3,3,2,1,5,0,1,2,3,1
2023-24,202401120MEM,1/12/2024,MEM vs LAC,Jacob Gilyard,gilyaja01,Memphis Grizzlies,MEM,1,LAC,0,1,8,0,0,1,20.11666667,0,1,0,2,0,2,0,0,1
2023-24,202401120MEM,1/12/2024,MEM vs LAC,John Konchar,konchjo01,Memphis Grizzlies,MEM,1,LAC,0,1,1,0,0,0,6.266666667,0,1,0,1,0,1,0,0,1
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Duncan Robinson,robindu01,Miami Heat,MIA,1,ORL,23,4,3,1,0,3,41.43333333,1,3,9,19,4,10,1,1,1
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Bam Adebayo,adebaba01,Miami Heat,MIA,1,ORL,21,11,7,0,1,4,39.41666667,4,7,8,17,0,0,5,6,3
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Jaime Jaquez Jr.,jaqueja01,Miami Heat,MIA,1,ORL,19,7,3,1,0,3,36.96666667,4,3,8,16,0,2,3,3,3
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Nikola Jovic,jovicni01,Miami Heat,MIA,1,ORL,4,3,4,0,0,2,24.98333333,0,3,1,8,1,4,1,2,2
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Caleb Martin,martica02,Miami Heat,MIA,1,ORL,11,4,2,1,0,0,23.95,0,4,3,6,1,2,4,4,1
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Josh Richardson,richajo01,Miami Heat,MIA,1,ORL,9,1,2,1,0,2,25.15,0,1,4,6,0,1,1,1,2
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Kevin Love,loveke01,Miami Heat,MIA,1,ORL,5,3,1,1,0,1,16.16666667,1,2,2,6,1,4,0,1,3
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Haywood Highsmith,highsha01,Miami Heat,MIA,1,ORL,7,8,1,1,0,1,31.93333333,2,6,2,5,1,3,2,2,2
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Paolo Banchero,banchpa01,Orlando Magic,ORL,0,MIA,25,8,6,0,0,4,36.25,3,5,10,26,1,7,4,6,2
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Chuma Okeke,okekech01,Orlando Magic,ORL,0,MIA,16,4,2,0,1,1,29.2,2,2,6,10,4,8,0,0,0
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Joe Ingles,inglejo01,Orlando Magic,ORL,0,MIA,14,0,6,3,0,2,20.05,0,0,5,10,4,8,0,1,2
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Moritz Wagner,wagnemo01,Orlando Magic,ORL,0,MIA,19,5,4,1,1,1,28.6,1,4,7,9,0,1,5,5,5
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Caleb Houstan,houstca01,Orlando Magic,ORL,0,MIA,9,2,3,0,0,0,31.95,1,1,3,9,3,9,0,0,4
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Cole Anthony,anthoco01,Orlando Magic,ORL,0,MIA,5,3,0,2,1,0,27.31666667,1,2,2,8,0,2,1,2,1
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Jalen Suggs,suggsja01,Orlando Magic,ORL,0,MIA,2,0,0,0,3,0,13.83333333,0,0,1,5,0,4,0,0,3
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Markelle Fultz,fultzma01,Orlando Magic,ORL,0,MIA,3,3,3,2,1,2,16.96666667,2,1,1,2,0,0,1,2,2
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Goga Bitadze,bitadgo01,Orlando Magic,ORL,0,MIA,2,9,1,1,1,0,19.4,0,9,1,1,0,0,0,2,1
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Anthony Black,blackan01,Orlando Magic,ORL,0,MIA,1,3,1,1,0,0,9.25,0,3,0,1,0,0,1,2,0
2023-24,202401120MIA,1/12/2024,MIA vs ORL,Trevelin Queen,queentr01,Orlando Magic,ORL,0,MIA,0,1,0,0,0,1,7.183333333,0,1,0,1,0,1,0,0,0
2023-24,202401120MIN,1/12/2024,MIN vs POR,Rudy Gobert,goberru01,Minnesota Timberwolves,MIN,1,POR,24,17,0,0,2,1,28.45,5,12,9,11,0,0,6,8,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Naz Reid,reidna01,Minnesota Timberwolves,MIN,1,POR,14,3,1,2,0,0,20.7,1,2,5,10,2,6,2,5,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Anthony Edwards,edwaran01,Minnesota Timberwolves,MIN,1,POR,9,3,6,1,1,0,27.3,0,3,4,9,0,3,1,2,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Karl-Anthony Towns,townska01,Minnesota Timberwolves,MIN,1,POR,23,8,1,2,0,0,27.75,1,7,7,8,3,3,6,7,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Jaden McDaniels,mcdanja02,Minnesota Timberwolves,MIN,1,POR,9,2,3,2,0,4,23.9,0,2,4,8,1,3,0,0,1
2023-24,202401120MIN,1/12/2024,MIN vs POR,Mike Conley,conlemi01,Minnesota Timberwolves,MIN,1,POR,9,4,10,0,0,0,20.4,0,4,3,7,3,5,0,0,1
2023-24,202401120MIN,1/12/2024,MIN vs POR,Troy Brown Jr.,browntr01,Minnesota Timberwolves,MIN,1,POR,6,2,3,0,0,3,9.283333333,1,1,2,5,2,5,0,0,1
2023-24,202401120MIN,1/12/2024,MIN vs POR,Shake Milton,miltosh01,Minnesota Timberwolves,MIN,1,POR,6,0,2,0,0,0,9.816666667,0,0,3,5,0,0,0,0,1
2023-24,202401120MIN,1/12/2024,MIN vs POR,Leonard Miller,millele01,Minnesota Timberwolves,MIN,1,POR,4,2,0,1,1,1,7.85,0,2,2,4,0,2,0,0,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Nickeil Alexander-Walker,alexani01,Minnesota Timberwolves,MIN,1,POR,2,2,3,2,0,2,18.9,0,2,1,3,0,2,0,0,1
2023-24,202401120MIN,1/12/2024,MIN vs POR,Jordan McLaughlin,mclaujo01,Minnesota Timberwolves,MIN,1,POR,2,0,5,1,0,2,12.85,0,0,1,3,0,2,0,0,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Josh Minott,minotjo01,Minnesota Timberwolves,MIN,1,POR,2,0,0,1,1,0,9.283333333,0,0,0,3,0,0,2,2,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Wendell Moore Jr.,moorewe01,Minnesota Timberwolves,MIN,1,POR,4,0,0,2,0,0,8.266666667,0,0,2,2,0,0,0,0,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Kyle Anderson,anderky01,Minnesota Timberwolves,MIN,1,POR,2,2,1,0,0,2,15.25,0,2,1,2,0,0,0,0,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Jerami Grant,grantje01,Portland Trail Blazers,POR,0,MIN,13,0,1,2,0,0,30.53333333,0,0,4,15,2,7,3,3,3
2023-24,202401120MIN,1/12/2024,MIN vs POR,Duop Reath,reathdu01,Portland Trail Blazers,POR,0,MIN,14,6,0,1,1,1,23.88333333,3,3,6,14,2,6,0,3,4
2023-24,202401120MIN,1/12/2024,MIN vs POR,Jabari Walker,walkeja01,Portland Trail Blazers,POR,0,MIN,17,13,3,1,0,4,32.46666667,2,11,6,11,1,2,4,4,4
2023-24,202401120MIN,1/12/2024,MIN vs POR,Anfernee Simons,simonan01,Portland Trail Blazers,POR,0,MIN,5,2,3,0,1,3,28.81666667,0,2,0,10,0,2,5,5,0
2023-24,202401120MIN,1/12/2024,MIN vs POR,Toumani Camara,camarto01,Portland Trail Blazers,POR,0,MIN,14,5,0,0,1,3,24.78333333,2,3,5,8,1,3,3,4,1
2023-24,202401120MIN,1/12/2024,MIN vs POR,Malcolm Brogdon,brogdma01,Portland Trail Blazers,POR,0,MIN,9,2,3,0,0,1,25.9,0,2,2,7,2,5,3,4,1
2023-24,202401120MIN,1/12/2024,MIN vs POR,Scoot Henderson,hendesc01,Portland Trail Blazers,POR,0,MIN,8,2,4,0,0,6,25.18333333,0,2,3,4,0,0,2,7,2
2023-24,202401120MIN,1/12/2024,MIN vs POR,Matisse Thybulle,thybuma01,Portland Trail Blazers,POR,0,MIN,3,1,0,2,0,0,14.36666667,0,1,1,3,1,2,0,0,1
2023-24,202401120MIN,1/12/2024,MIN vs POR,Rayan Rupert,ruperra01,Portland Trail Blazers,POR,0,MIN,3,1,1,0,0,0,6.633333333,0,1,1,2,0,0,1,2,0
2023-24,202401120MIN,1/12/2024,MIN vs POR,Justin Minaya,minayju01,Portland Trail Blazers,POR,0,MIN,3,0,2,1,1,0,9.466666667,0,0,1,1,1,1,0,0,0
